time,X,Y,Z
15.27912329,-2.889333248,-12.11725426,-5.726024628
15.28159688,-2.970689297,-11.82532978,-5.481956482
15.28407042,-3.037688255,-11.49033451,-5.075176716
15.28654402,-3.095116138,-11.03031445,-4.916652203
15.28901761,-3.233899832,-10.62831974,-4.868795872
15.2914912,-3.339184046,-10.29272652,-4.940580368
15.2939648,-3.44446826,-9.967302322,-5.099104881
15.29643834,-3.578466177,-9.680164337,-5.218746185
15.29891193,-3.62153697,-9.416953087,-5.343173027
15.30138553,-3.669393539,-9.210572243,-5.414957523
15.30385907,-3.798605919,-9.023932457,-5.505885124
15.30633266,-3.836891174,-8.899505615,-5.568098068
15.30880626,-3.879961967,-8.784649849,-5.534598827
15.31127985,-3.952344894,-8.708079338,-5.563312531
15.31375344,-4.014558315,-8.655437469,-5.687739372
15.31622698,-4.158127785,-8.574081421,-6.095117569
15.31870058,-4.239483356,-8.540582657,-6.186044693
15.32117417,-4.31126833,-8.531010628,-6.300900459
15.32364772,-4.47397995,-8.535796165,-6.315257072
15.32612131,-4.627120972,-8.598010063,-6.367899418
15.3285949,-4.746761799,-8.693722725,-6.286543369
15.3310685,-4.880760193,-8.770293236,-6.152545452
15.33354209,-4.962714195,-8.894720078,-6.066403389
15.33601563,-5.106283665,-9.019146919,-5.974878311
15.33848923,-5.25942421,-9.153144836,-5.860022545
15.34096282,-5.316852093,-9.253643036,-5.754738331
15.34343636,-5.388636589,-9.412167549,-5.606383324
15.34590995,-5.374279499,-9.426525116,-5.505885124
15.34838355,-5.388636589,-9.455238342,-5.38624382
15.35085714,-5.393422127,-9.46002388,-5.328815937
15.35333074,-5.393422127,-9.46002388,-5.223531723
15.35580428,-5.302495003,-9.455238342,-5.099104881
15.35827787,-5.29292345,-9.378668785,-4.98903513
15.36075147,-5.221138954,-9.296713829,-4.92143774
15.36322501,-5.063212872,-9.229715347,-4.844867706
15.3656986,-4.972285271,-9.205786705,-4.873581409
15.36817219,-4.82333231,-9.138788223,-4.892724037
15.37064574,-4.684548378,-9.028717995,-4.940580368
15.37311933,-4.560121536,-9.009575844,-5.022534847
15.37559287,-4.47397995,-8.985647202,-5.113461971
15.37806647,-4.445266247,-8.952147484,-5.142175674
15.38054006,-4.191627026,-8.913862228,-5.123033047
15.3830136,-3.952344894,-8.885149002,-5.012963295
15.38548719,-3.851248026,-8.870791435,-4.907081127
15.38796079,-3.789034605,-8.846863747,-4.878366947
15.39043438,-3.698107481,-8.770293236,-4.984249592
15.39290798,-3.63589406,-8.693722725,-5.123033047
15.39538152,-3.583251953,-8.636295319,-5.257031441
15.39785511,-3.568894863,-8.545368195,-5.352744102
15.4003287,-3.549752474,-8.473583221,-5.367101192
15.40280225,-3.52582407,-8.363512993,-5.362315655
15.40527584,-3.530609846,-8.190631866,-5.300102234
15.40774943,-3.544966698,-8.070990562,-5.218746185
15.41022303,-3.511467218,-7.965706348,-5.156532764
15.41269662,-3.406183004,-7.855636597,-5.060820103
15.41517016,-3.320041418,-7.759923935,-4.998606682
15.41764376,-3.186043262,-7.678567886,-4.93579483
15.42011735,-3.114258766,-7.630711555,-4.864010334
15.42259089,-3.004188776,-7.573283672,-4.849653244
15.42506449,-2.898904562,-7.444071293,-4.806582451
15.42753808,-2.797807932,-7.334001541,-4.806582451
15.43001162,-2.682952404,-7.314858913,-4.763511658
15.43248522,-2.572882652,-7.256833076,-4.73001194
15.43495876,-2.472383976,-7.1563344,-4.663012981
15.43743235,-2.367099762,-7.046264648,-4.639084816
15.43990594,-2.29052949,-7.012764931,-4.643870354
15.44237949,-2.228316069,-6.93619442,-4.591228485
15.44485308,-2.14696002,-6.888338089,-4.514657974
15.44732667,-2.041675806,-6.850052834,-4.462016106
15.44980027,-2.003390789,-6.7734828,-4.395017147
15.45227386,-1.926820397,-6.677769661,-4.299304008
15.4547474,-1.816152334,-6.625127792,-4.256233215
15.457221,-1.763510346,-6.548557281,-4.194019794
15.45969459,-1.753939033,-6.481558323,-4.079164505
15.46216813,-1.730010748,-6.404987812,-4.012165546
15.46464173,-1.710868239,-6.285346985,-3.930809498
15.46711532,-1.691725612,-6.227321148,-3.834498405
15.46958891,-1.682154298,-6.131608009,-3.810570002
15.47206251,-1.672582984,-6.01675272,-3.772284985
15.47453605,-1.720439434,-5.901896954,-3.738785267
15.47700964,-1.730010748,-5.854040623,-3.690928936
15.47948324,-1.739582062,-5.767899036,-3.70050025
15.48195678,-1.701296926,-5.700900078,-3.705285788
15.48443037,-1.715653777,-5.69611454,-3.705285788
15.48690397,-1.749153376,-5.65304327,-3.671786308
15.48937756,-1.787438512,-5.600401402,-3.695714474
15.49185115,-1.811366796,-5.509474277,-3.70050025
15.49432469,-1.797009826,-5.504688263,-3.748356581
15.49679829,-1.864607096,-5.480760098,-3.748356581
15.49927188,-1.888535261,-5.442475319,-3.767499208
15.50174542,-1.926820397,-5.428118229,-3.800998688
15.50421902,-1.993819475,-5.418546677,-3.887140274
15.50669261,-2.017747641,-5.418546677,-3.945166349
15.5091662,-2.032104731,-5.442475319,-3.969094515
15.5116398,-2.070389748,-5.385047436,-3.978665829
15.51411334,-2.113460541,-5.413761139,-4.007379532
15.51658693,-2.137388945,-5.456831932,-4.04087925
15.51906053,-2.14696002,-5.495117188,-4.064807415
15.52153407,-2.190030813,-5.519045353,-4.050450325
15.52400766,-2.16131711,-5.566901684,-4.136591911
15.52648126,-2.194816589,-5.600401402,-4.189234257
15.5289548,-2.204387903,-5.614758492,-4.170091629
15.53142839,-2.194816589,-5.662614822,-4.23230505
15.53390193,-2.247458696,-5.753541946,-4.251447678
15.53637553,-2.276172638,-5.787041664,-4.21794796
15.53884912,-2.285743713,-5.806184292,-4.222733974
15.54132266,-2.271386862,-5.868397713,-4.251447678
15.54379626,-2.280958176,-5.892325878,-4.251447678
15.54626985,-2.328814745,-5.911468506,-4.179663181
15.54874344,-2.347957134,-5.921039581,-4.127020836
15.55121704,-2.38624239,-5.978467464,-4.150949001
15.55369058,-2.35274291,-5.983253002,-4.127020836
15.55616417,-2.324028969,-6.031109333,-4.131806374
15.55863777,-2.35274291,-6.011966705,-4.179663181
15.56111131,-2.357528448,-5.997610092,-4.179663181
15.5635849,-2.285743713,-6.069394588,-4.189234257
15.5660585,-2.285743713,-6.050251961,-4.24666214
15.56853209,-2.266601324,-6.055037498,-4.275375843
15.57100568,-2.266601324,-6.064609051,-4.308875561
15.57347923,-2.199602127,-6.102894306,-4.342374802
15.57595282,-2.175673962,-6.117250919,-4.361517429
15.57842641,-2.127817631,-6.112465382,-4.40937376
15.58089995,-2.113460541,-6.117250919,-4.457230568
15.58337355,-2.118246317,-6.098108292,-4.490729809
15.58584714,-2.089532375,-6.098108292,-4.500301361
15.58832074,-2.089532375,-6.150750637,-4.562514782
15.59079433,-2.075175524,-6.189035892,-4.648656368
15.59326787,-2.113460541,-6.20817852,-4.696512699
15.59574147,-2.103889227,-6.20817852,-4.74436903
15.59821506,-2.089532375,-6.247061729,-4.782654285
15.6006886,-2.113460541,-6.232106686,-4.816154003
15.60316219,-2.123031855,-6.29491806,-4.844867706
15.60563579,-2.170888424,-6.30927515,-4.907081127
15.60810933,-2.180459738,-6.29491806,-4.825725079
15.61058292,-2.194816589,-6.366703033,-4.835296154
15.61305647,-2.223530531,-6.30927515,-4.835296154
15.61553006,-2.252244234,-6.299703598,-4.792225361
15.61800365,-2.309672117,-6.275775433,-4.739583492
15.62047719,-2.29052949,-6.251847267,-4.686941147
15.62295079,-2.328814745,-6.227321148,-4.643870354
15.62542438,-2.395813704,-6.20817852,-4.581656933
15.62789798,-2.414956331,-6.155536175,-4.610371113
15.63037157,-2.458027124,-6.160321712,-4.581656933
15.63284511,-2.505883455,-6.145965099,-4.581656933
15.6353187,-2.491526604,-6.155536175,-4.600799561
15.6377923,-2.520240545,-6.136393547,-4.672584534
15.64026584,-2.520240545,-6.169893265,-4.686941147
15.64273943,-2.606382132,-6.19382143,-4.701298237
15.64521303,-2.611167669,-6.203392506,-4.825725079
15.64768662,-2.611167669,-6.227321148,-4.911866665
15.65016022,-2.630310297,-6.266204357,-4.955535889
15.65263376,-2.596810818,-6.261418819,-5.041677475
15.65510735,-2.630310297,-6.342774391,-5.103890896
15.65758094,-2.615953445,-6.400202274,-5.127819061
15.66005449,-2.639881611,-6.400202274,-5.185246468
15.66252808,-2.668595552,-6.467201233,-5.261816978
15.66500167,-2.668595552,-6.524629116,-5.309673309
15.66747522,-2.687737942,-6.601199627,-5.338387489
15.66994881,-2.706880569,-6.663413048,-5.391029358
15.67242235,-2.76909399,-6.701697826,-5.443671703
15.67489594,-2.855235577,-6.82133913,-5.52981329
15.67736954,-2.855235577,-6.931408882,-5.52981329
15.67984308,-2.951546669,-7.041478634,-5.577669621
15.68231667,-2.956332445,-7.132406235,-5.673382282
15.68479027,-3.023331404,-7.256833076,-5.754738331
15.68726386,-3.066402197,-7.367500782,-5.783452511
15.68973745,-3.090330362,-7.491927624,-5.836094379
15.692211,-3.052045345,-7.621140003,-5.903093338
15.69468459,-3.061616659,-7.750352383,-5.950950146
15.69715818,-3.052045345,-7.865208149,-5.974878311
15.69963173,-2.985046148,-7.956135273,-5.979663849
15.70210532,-2.980260611,-8.027919769,-5.970092297
15.70457891,-2.889333248,-8.099704742,-5.931807518
15.70705251,-2.845664263,-8.200202942,-5.941378593
15.7095261,-2.80259347,-8.271987915,-5.922235966
15.71199964,-2.773879766,-8.291130066,-5.8983078
15.71447324,-2.735594511,-8.3204422,-5.91266489
15.71694683,-2.644667149,-8.334799767,-5.931807518
15.71942037,-2.630310297,-8.334799767,-5.955735683
15.72189397,-2.558525562,-8.325227737,-5.946164131
15.72436756,-2.472383976,-8.363512993,-6.004190445
15.7268411,-2.429313183,-8.397012711,-5.989234924
15.72931464,-2.381456852,-8.531010628,-5.793023586
15.73178824,-2.309672117,-8.459226608,-5.850451469
15.73426183,-2.204387903,-8.416155815,-6.018547058
15.73673542,-2.103889227,-8.454441071,-6.109474182
15.73920897,-2.046461582,-8.478368759,-6.181259155
15.74168256,-1.945963025,-8.435297966,-6.195616245
15.74415615,-1.835893154,-8.425726891,-6.166902065
15.74662975,-1.758724689,-8.411369324,-6.162116528
15.74910334,-1.749153376,-8.444869041,-6.166902065
15.75157688,-1.648654819,-8.449654579,-6.195616245
15.75405048,-1.634297848,-8.464012146,-6.367899418
15.75652407,-1.653440475,-8.507082939,-6.578467846
15.75899761,-1.658226132,-8.655437469,-6.765107632
15.7614712,-1.763510346,-8.803792953,-6.889534473
15.7639448,-1.801795483,-8.947361946,-7.018746853
15.76641839,-1.888535261,-9.153144836,-7.076773167
15.76889199,-2.027318954,-9.407382011,-7.162914753
15.77136553,-2.108675003,-9.646664619,-7.196413994
15.77383912,-2.237887383,-9.885947227,-7.210771084
15.77631272,-2.333600283,-10.17787075,-7.287341595
15.77878626,-2.438884497,-10.43689442,-7.330412388
15.78125985,-2.611167669,-10.72403336,-7.330412388
15.78373344,-2.649452925,-11.02552891,-7.316055298
15.78620704,-2.788236618,-11.22173977,-7.287341595
15.78868063,-2.946761131,-11.42752266,-7.268198967
15.79115417,-3.037688255,-11.60997581,-7.191628456
15.79362777,-3.186043262,-11.72961617,-7.086344242
15.79610136,-3.30089879,-11.76790142,-6.899106026
15.7985749,-3.439682484,-11.78225899,-6.712465763
15.8010485,-3.554538012,-11.82054424,-6.521039963
15.80352209,-3.63589406,-11.76311588,-6.353542328
15.80599568,-3.741178274,-11.6961174,-6.248258114
15.80846928,-3.793820381,-11.61476135,-6.176473618
15.81094282,-3.808177233,-11.57169056,-6.181259155
15.81341641,-3.836891174,-11.54776192,-6.276971817
15.81589001,-3.879961967,-11.55733299,-6.401398659
15.81836355,-3.879961967,-11.5764761,-6.497111797
15.82083714,-3.904488325,-11.54776192,-6.544968128
15.82331074,-3.937987804,-11.57169056,-6.640681267
15.82578428,-3.947559118,-11.54297638,-6.745965004
15.82825787,-3.966701746,-11.55254745,-6.793821812
15.83073141,-3.914059639,-11.51904774,-6.86082077
15.83320501,-3.904488325,-11.44726372,-6.942176819
15.8356786,-3.879961967,-11.41316605,-6.942176819
15.83815214,-3.774677753,-11.2887392,-6.851249218
15.84062574,-3.707678795,-11.05902767,-6.688537598
15.84309933,-3.568894863,-10.82931709,-6.420541286
15.84557292,-3.425325632,-10.61396313,-6.095117569
15.84804652,-3.286541939,-10.35015392,-5.840879917
15.85052006,-3.119044304,-10.14437199,-5.69252491
15.85299365,-3.018545866,-9.991230965,-5.544169903
15.85546725,-2.903690338,-9.885947227,-5.505885124
15.85794079,-2.754737139,-9.814162254,-5.491528034
15.86041438,-2.630310297,-9.775876999,-5.481956482
15.86288798,-2.563311338,-9.718449593,-5.481956482
15.86536157,-2.510669231,-9.689735413,-5.429314613
15.86783516,-2.453241348,-9.675378799,-5.352744102
15.8703087,-2.400599241,-9.584450722,-5.295316696
15.8727823,-2.343171597,-9.546165466,-5.170889854
15.87525589,-2.285743713,-9.527023315,-5.041677475
15.87772943,-2.233101845,-9.46002388,-4.92143774
15.88020303,-2.209173441,-9.397810936,-4.840082169
15.88267662,-2.185245275,-9.325428009,-4.672584534
15.88515022,-2.127817631,-9.258428574,-4.543372154
15.88762381,-2.089532375,-9.268000603,-4.457230568
15.89009735,-2.056032896,-9.253643036,-4.361517429
15.89257094,-2.05124712,-9.258428574,-4.256233215
15.89504454,-2.084746838,-9.287142754,-4.194019794
15.89751808,-2.060818434,-9.248857498,-4.174877167
15.89999167,-2.075175524,-9.296713829,-4.146163464
15.90246527,-2.113460541,-9.330213547,-4.184448719
15.90493881,-2.089532375,-9.349356651,-4.194019794
15.9074124,-2.137388945,-9.364311218,-4.21794796
15.90988594,-2.199602127,-9.373882294,-4.179663181
15.91235954,-2.190030813,-9.412167549,-4.141377926
15.91483313,-2.266601324,-9.412167549,-4.131806374
15.91730667,-2.295315027,-9.383454323,-4.098307133
15.91978027,-2.295315027,-9.315856934,-4.064807415
15.92225386,-2.328814745,-9.277571678,-4.04087925
15.92472745,-2.319243431,-9.268000603,-4.05523634
15.92720105,-2.347957134,-9.172286987,-4.05523634
15.92967459,-2.362314224,-9.057432175,-4.045664787
15.93214818,-2.33838582,-8.966505051,-4.074378967
15.93462178,-2.362314224,-8.875576973,-4.098307133
15.93709532,-2.343171597,-8.76072216,-4.093521118
15.93956891,-2.276172638,-8.655437469,-4.074378967
15.94204251,-2.304886341,-8.564510345,-4.050450325
15.94451605,-2.319243431,-8.392227173,-4.050450325
15.94698959,-2.252244234,-8.291130066,-4.093521118
15.94946318,-2.218744755,-8.161917686,-4.112663746
15.95193678,-2.218744755,-8.047062874,-4.083950043
15.95441037,-2.151745796,-7.946564198,-4.127020836
15.95688391,-2.142174482,-7.846065521,-4.160520554
15.95935751,-2.06560421,-7.750352383,-4.189234257
15.9618311,-2.008176327,-7.697710514,-4.165306091
15.96430469,-1.989033818,-7.654639721,-4.198805332
15.96677829,-1.955534339,-7.597211838,-4.241876125
15.96925183,-1.917249203,-7.563712597,-4.280161381
15.97172542,-1.859821439,-7.539783955,-4.222733974
15.97419902,-1.816152334,-7.501499176,-4.23230505
15.97667256,-1.758724689,-7.467999458,-4.23230505
15.97914615,-1.715653777,-7.477570534,-4.23230505
15.98161975,-1.658226132,-7.487142086,-4.227519512
15.98409334,-1.643869162,-7.477570534,-4.24666214
15.98656693,-1.576870084,-7.467999458,-4.222733974
15.98904048,-1.51944232,-7.458428383,-4.155734539
15.99151407,-1.509871125,-7.429714203,-4.146163464
15.99398766,-1.490728498,-7.434499741,-4.136591911
15.9964612,-1.442872047,-7.434499741,-4.08873558
15.9989348,-1.418943882,-7.396214962,-4.05523634
16.00140839,-1.366301775,-7.367500782,-4.08873558
16.00388193,-1.304088354,-7.329215527,-4.045664787
16.00635548,-1.323230863,-7.247261524,-4.031308174
16.00882907,-1.232303619,-7.213762283,-4.036093712
16.01130266,-1.203589797,-7.161119938,-3.978665829
16.01377626,-1.131805062,-7.089335442,-3.945166349
16.0162498,-1.098305583,-7.060621262,-3.91166687
16.01872339,-1.093519926,-7.003193855,-3.887140274
16.02119698,-1.05523479,-6.912266254,-3.79621315
16.02367058,-1.016949654,-6.830910206,-3.791427374
16.02614417,-0.9786644578,-6.787839413,-3.848855257
16.02861772,-0.9308080077,-6.754340172,-3.896711588
16.03109131,-0.9068797827,-6.725626469,-3.940380573
16.0335649,-0.9020941257,-6.639484406,-4.007379532
16.03603844,-0.9164510965,-6.601199627,-4.02652216
16.03851204,-0.8781659007,-6.596413612,-3.969094515
16.04098563,-0.8494520187,-6.538986206,-4.007379532
16.04345922,-0.8255237937,-6.495915413,-4.012165546
16.04593282,-0.7824530005,-6.491129398,-3.935595036
16.04840636,-0.8159525394,-6.457630157,-3.872783422
16.05087995,-0.7722834945,-6.457630157,-3.863212109
16.05335355,-0.7674978375,-6.45284462,-3.930809498
16.05582709,-0.7387840152,-6.505486488,-3.926023722
16.05830068,-0.7722834945,-6.543771744,-3.969094515
16.06077428,-0.7770691514,-6.596413612,-3.997808456
16.06324787,-0.7531409264,-6.625127792,-4.002593994
16.06572146,-0.7435696125,-6.701697826,-4.050450325
16.06819501,-0.7435696125,-6.754340172,-4.107878208
16.0706686,-0.7770691514,-6.878767014,-4.074378967
16.07314219,-0.7292127013,-6.945765972,-4.016951084
16.07561574,-0.7148557901,-7.041478634,-4.016951084
16.07808933,-0.7292127013,-7.132406235,-3.99302268
16.08056292,-0.7244270444,-7.357929707,-3.652643681
16.08303646,-0.6669993401,-7.467999458,-3.26979208
16.08551006,-0.7052844763,-7.434499741,-3.418147087
16.0879836,-0.7435696125,-7.41535759,-3.705285788
16.09045719,-0.7435696125,-7.467999458,-4.060021877
16.09293079,-0.8159525394,-7.487142086,-4.304089546
16.09540433,-0.8925228715,-7.41535759,-4.332803726
16.09787792,-0.9068797827,-7.314858913,-4.23230505
16.10035152,-0.9595218897,-7.165905476,-4.304089546
16.10282511,-1.021735311,-7.070192814,-4.53858614
16.1052987,-1.002592683,-7.017550468,-4.447659016
16.10777225,-0.9834501147,-6.984051228,-4.237090588
16.11024584,-0.8542376757,-6.921837807,-4.141377926
16.11271943,-0.7770691514,-6.902695179,-4.060021877
16.11519298,-0.7004988194,-6.850052834,-4.007379532
16.11766657,-0.590429008,-6.83569622,-3.867997885
16.12014016,-0.5042873621,-6.792625427,-3.767499208
16.12261376,-0.494716078,-6.711269379,-3.781856298
16.12508735,-0.3559323549,-6.826124668,-3.676572084
16.12756089,-0.3272185028,-6.826124668,-3.566502094
16.13003448,-0.2841476798,-6.716054916,-3.667000771
16.13250808,-0.2889333367,-6.649055958,-3.853640795
16.13498162,-0.3128615618,-6.562914371,-4.093521118
16.13745522,-0.3511467278,-6.553342819,-4.342374802
16.13992881,-0.3894318938,-6.538986206,-4.519443989
16.1424024,-0.456430912,-6.471987247,-4.667798996
16.144876,-0.485144794,-6.352345943,-4.835296154
16.14734954,-0.4803591371,-6.299703598,-4.945366383
16.14982313,-0.509073019,-6.314060688,-4.892724037
16.15229672,-0.5569294691,-6.32363224,-4.777868748
16.15477027,-0.5330012441,-6.342774391,-4.74436903
16.15724386,-0.456430912,-6.385845661,-4.691727161
16.15971745,-0.3750749528,-6.457630157,-4.624728203
16.162191,-0.3702892959,-6.491129398,-4.596014023
16.16466459,-0.3224328458,-6.534200668,-4.548157692
16.16713813,-0.2985046208,-6.601199627,-4.505086899
16.16961172,-0.2458625287,-6.658627033,-4.485944271
16.17208532,-0.2267199457,-6.687341213,-4.42373085
16.17455886,-0.2650051117,-6.692126751,-4.433301926
16.17703245,-0.3176472187,-6.663413048,-4.428516388
16.17950605,-0.3559323549,-6.639484406,-4.481158733
16.18197964,-0.4372883439,-6.625127792,-4.490729809
16.18445324,-0.4612165689,-6.605985165,-4.462016106
16.18692678,-0.4660021961,-6.601199627,-4.42373085
16.18940037,-0.4899304509,-6.605985165,-4.40937376
16.19187397,-0.5569294691,-6.591628075,-4.399802685
16.19434751,-0.5712863803,-6.562914371,-4.342374802
16.1968211,-0.590429008,-6.61555624,-4.332803726
16.19929469,-0.590429008,-6.625127792,-4.323232174
16.20176824,-0.6334998012,-6.62991333,-4.275375843
16.20424178,-0.6239284873,-6.677769661,-4.270590305
16.20671537,-0.590429008,-6.730412006,-4.289732933
16.20918897,-0.5952146053,-6.75912571,-4.318446636
16.21166256,-0.5952146053,-6.787839413,-4.356731892
16.2141361,-0.6047859192,-6.826124668,-4.347160339
16.21660969,-0.590429008,-6.864409924,-4.414159775
16.21908329,-0.5808576941,-6.921837807,-4.481158733
16.22155688,-0.5952146053,-7.003193855,-4.557728767
16.22403048,-0.590429008,-7.098906517,-4.696512699
16.22650402,-0.6239284873,-7.232904434,-4.782654285
16.22897761,-0.6047859192,-7.357929707,-4.849653244
16.2314512,-0.614357233,-7.434499741,-5.012963295
16.23392475,-0.6765705943,-7.57806921,-5.075176716
16.23639834,-0.7244270444,-7.755138397,-5.204389095
16.23887193,-0.7435696125,-7.89870739,-5.343173027
16.24134553,-0.7824530005,-8.023134232,-5.434100151
16.24381912,-0.8590233326,-8.20498848,-5.467599869
16.24629266,-0.9403793216,-8.334799767,-5.525027275
16.24876626,-1.026520967,-8.425726891,-5.630311489
16.25123985,-1.107876897,-8.559724808,-5.69252491
16.25371339,-1.194018483,-8.7032938,-5.730810165
16.25618698,-1.265803218,-8.827720642,-5.778666496
16.25866058,-1.380658627,-8.947361946,-5.807380676
16.26113412,-1.485942841,-9.124430656,-5.88395071
16.26360766,-1.572084427,-9.229715347,-5.91266489
16.26608126,-1.667797327,-9.339784622,-5.826523304
16.26855485,-1.739582062,-9.445667267,-5.840879917
16.27102844,-1.811366796,-9.550951958,-5.836094379
16.27350198,-1.926820397,-9.584450722,-5.831308842
16.27597558,-2.003390789,-9.661021233,-5.840879917
16.27844917,-2.046461582,-9.718449593,-5.764309883
16.28092277,-2.113460541,-9.728020668,-5.778666496
16.28339636,-2.156531334,-9.651450157,-5.802595139
16.2858699,-2.156531334,-9.608379364,-5.769095421
16.2883435,-2.218744755,-9.555737495,-5.740381718
16.29081709,-2.228316069,-9.407382011,-5.69252491
16.29329063,-2.218744755,-9.234500885,-5.668596745
16.29576423,-2.228316069,-9.057432175,-5.682953835
16.29823782,-2.209173441,-8.870791435,-5.644668579
16.30071141,-2.175673962,-8.684151649,-5.668596745
16.30318501,-2.151745796,-8.487939835,-5.644668579
16.30565855,-2.060818434,-8.267202377,-5.635097504
16.30813214,-1.979462504,-8.085348129,-5.620740414
16.31060574,-1.869392633,-7.884350777,-5.644668579
16.31307928,-1.840678811,-7.726424217,-5.711667538
16.31555287,-1.725225091,-7.57806921,-5.797809124
16.31802647,-1.639083505,-7.410571575,-5.874379635
16.32050001,-1.533799291,-7.348358154,-5.955735683
16.32297355,-1.418943882,-7.310073376,-6.056832314
16.32544714,-1.37587297,-7.286144733,-6.214758396
16.32792074,-1.304088354,-7.314858913,-6.315257072
16.33039433,-1.179661512,-7.329215527,-6.425326824
16.33286787,-1.05523479,-7.463213921,-6.573681831
16.33534147,-0.9547362328,-7.683353424,-6.717251301
16.33781506,-0.8877372146,-7.865208149,-6.856035233
16.34028865,-0.8542376757,-8.109275818,-7.043273449
16.34276225,-0.8015955687,-8.444869041,-7.134200573
16.34523579,-0.8350951076,-8.7032938,-7.253841877
16.34770938,-0.8255237937,-9.028717995,-7.344769001
16.35018298,-0.8781659007,-9.383454323,-7.459624767
16.35265652,-0.9499505758,-9.704092026,-7.50269556
16.35513011,-0.9690931439,-10.08694363,-7.531409264
16.3576037,-1.107876897,-10.44167995,-7.50269556
16.3600773,-1.265803218,-10.79103184,-7.464410305
16.36255089,-1.39022994,-11.08295631,-7.430910587
16.36502443,-1.562513232,-11.43709373,-7.344769001
16.36749803,-1.725225091,-11.76790142,-7.306483746
16.36997162,-1.92203474,-12.16032505,-7.287341595
16.37244516,-2.118246317,-12.50548935,-7.215556622
16.37491876,-2.333600283,-12.84527016,-7.115057945
16.37739235,-2.606382132,-13.17069435,-7.081558704
16.37986594,-2.764308453,-13.38604832,-7.167700291
16.38233954,-2.970689297,-13.63549995,-7.215556622
16.38481308,-3.157329559,-13.8795681,-7.10548687
16.38728667,-3.372683525,-14.05185127,-6.927819729
16.38976027,-3.588037491,-14.15713501,-6.750751019
16.39223381,-3.769891977,-14.18106365,-6.51146841
16.3947074,-3.879961967,-14.10449314,-6.186044693
16.397181,-3.933202267,-13.83649731,-5.836094379
16.39965454,-3.86081934,-13.50568962,-5.481956482
16.40212808,-3.760320902,-12.93141174,-5.223531723
16.40460167,-3.616751432,-12.39482117,-5.137390137
16.40707527,-3.549752474,-11.72961617,-5.170889854
16.40954886,-3.434896946,-11.19302654,-5.381458282
16.4120224,-3.353540897,-10.65703392,-5.510670662
16.414496,-3.353540897,-10.22094154,-5.601597786
16.41696959,-3.209971666,-9.804591179,-5.654240131
16.41944318,-3.138186932,-9.407382011,-5.716453075
16.42191678,-3.119044304,-9.105288506,-5.745167255
16.42439032,-3.061616659,-8.827720642,-5.773880959
16.42686391,-2.985046148,-8.569295883,-5.821737289
16.42933751,-2.956332445,-8.358727455,-5.874379635
16.43181105,-3.01376009,-8.209774017,-5.950950146
16.43428464,-3.004188776,-8.056633949,-6.095117569
16.43675824,-3.10947299,-7.984848976,-6.195616245
16.43923178,-3.195614576,-7.956135273,-6.377470493
16.44170532,-3.320041418,-7.975277901,-6.51146841
16.44417891,-3.506681681,-8.018348694,-6.602396011
16.44665251,-3.655036688,-8.161917686,-6.712465763
16.4491261,-3.846462488,-8.286344528,-6.736393929
16.45159964,-3.966701746,-8.468797684,-6.678966045
16.45407324,-4.148556232,-8.698508263,-6.616752625
16.45654683,-4.292125702,-8.952147484,-6.51146841
16.45902042,-4.383052826,-9.201001167,-6.391827583
16.46149402,-4.50269413,-9.364311218,-6.401398659
16.46396756,-4.598406792,-9.598808289,-6.248258114
16.46644115,-4.627120972,-9.780662537,-5.927021503
16.46891475,-4.713262558,-9.905089378,-5.625525951
16.47138829,-4.799404144,-10.00080204,-5.38624382
16.47386188,-4.799404144,-10.06780148,-5.257031441
16.47633548,-4.765904427,-10.12044334,-5.094319344
16.47880907,-4.756333351,-10.13479996,-4.965106964
16.48128266,-4.660620213,-10.14915752,-4.73001194
16.4837562,-4.512265205,-10.12522888,-4.399802685
16.4862298,-4.402195454,-10.04387283,-4.337589264
16.48870339,-4.201198578,-9.957731247,-4.485944271
16.49117693,-4.057629108,-9.818947792,-4.600799561
16.49365053,-3.851248026,-9.713663101,-4.739583492
16.49612412,-3.678964853,-9.579665184,-4.859224796
16.49859772,-3.501895905,-9.412167549,-4.969892502
16.50107131,-3.353540897,-9.239286423,-5.075176716
16.50354485,-3.224328518,-9.110074043,-5.151747227
16.50601844,-3.075973511,-8.894720078,-5.20917511
16.50849204,-2.956332445,-8.722436905,-5.247459888
16.51096558,-2.88454771,-8.550153732,-5.252245903
16.51343917,-2.788236618,-8.406583786,-5.266602516
16.51591277,-2.745165825,-8.252845764,-5.271388054
16.51838631,-2.663809776,-8.090133667,-5.247459888
16.52085985,-2.587239504,-7.970492363,-5.223531723
16.52333344,-2.539382935,-7.836493969,-5.261816978
16.52580704,-2.491526604,-7.72163868,-5.261816978
16.52828063,-2.458027124,-7.597211838,-5.233103275
16.53075417,-2.419741869,-7.487142086,-5.170889854
16.53322777,-2.343171597,-7.41535759,-5.108676434
16.53570136,-2.29052949,-7.367500782,-5.05124855
16.53817495,-2.223530531,-7.295716286,-4.92143774
16.54064855,-2.156531334,-7.199405193,-4.801796913
16.54312209,-2.113460541,-7.1563344,-4.777868748
16.54559568,-2.032104731,-7.14197731,-4.691727161
16.54806928,-1.936391711,-7.051050186,-4.672584534
16.55054282,-1.92203474,-7.017550468,-4.624728203
