"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.332117089E1,-3.702892959E-1,-1.097767162E1,3.357130051E0,1.148550002E1
4.332364438E1,-5.330012441E-1,-1.106859970E1,3.539582968E0,1.163299778E1
4.332611787E1,-6.430711150E-1,-1.108774185E1,3.635295868E0,1.168618569E1
4.332859136E1,-7.872386575E-1,-1.128873920E1,3.750151396E0,1.192136792E1
4.333106480E1,-8.829515576E-1,-1.145204926E1,3.884149313E0,1.212500109E1
4.333353834E1,-9.260223508E-1,-1.149990559E1,3.788436413E0,1.214321194E1
4.333601177E1,-1.055234790E0,-1.166261768E1,3.874577999E0,1.233460686E1
4.333848526E1,-1.127019525E0,-1.187318611E1,4.022933006E0,1.258676731E1
4.334095875E1,-1.189232826E0,-1.202154064E1,4.046861172E0,1.274004707E1
4.334343230E1,-1.179661512E0,-1.214118195E1,3.908077478E0,1.280909715E1
4.334590578E1,-1.261017561E0,-1.233260822E1,3.807579041E0,1.296846363E1
4.334837927E1,-1.347159147E0,-1.249591827E1,3.793222189E0,1.312826515E1
4.335085276E1,-1.438086390E0,-1.262513065E1,3.611367464E0,1.320999589E1
4.335332625E1,-1.485942841E0,-1.276391411E1,3.381656647E0,1.328763076E1
4.335579969E1,-1.533799291E0,-1.275912857E1,3.089133978E0,1.321705909E1
4.335827318E1,-1.677368641E0,-1.276391411E1,2.553141832E0,1.312438959E1
4.336074667E1,-1.855035782E0,-1.277827072E1,2.188834429E0,1.309642533E1
4.336322021E1,-2.070389748E0,-1.284527016E1,1.810768485E0,1.313645164E1
4.336569370E1,-2.261815548E0,-1.285484123E1,1.451845169E0,1.313280652E1
4.336816719E1,-2.462812662E0,-1.279741383E1,1.188036442E0,1.308627821E1
4.337064068E1,-2.682952404E0,-1.264905834E1,9.631111026E-1,1.296628295E1
4.337311417E1,-2.884547710E0,-1.249591827E1,5.994020700E-1,1.283853075E1
4.337558761E1,-3.085544825E0,-1.242832088E1,3.266202807E-1,1.280977860E1
4.337806110E1,-3.214757204E0,-1.243789196E1,5.324030295E-2,1.284673713E1
4.338053459E1,-3.281756163E0,-1.252941799E1,-1.333998591E-1,1.295276165E1
4.338300813E1,-3.458825111E0,-1.239482117E1,-2.817548811E-1,1.287145869E1
4.338548162E1,-3.516252756E0,-1.231825066E1,-3.487538993E-1,1.281502875E1
4.338795511E1,-3.501895905E0,-1.229910851E1,-2.913261652E-1,1.279125545E1
4.339042860E1,-3.358326674E0,-1.229432297E1,-1.764706671E-1,1.274597494E1
4.339290209E1,-3.248256683E0,-1.232782269E1,6.759724021E-2,1.274876280E1
4.339537558E1,-3.099901676E0,-1.234696484E1,3.601198196E-1,1.273525097E1
4.339784901E1,-2.879761934E0,-1.236132145E1,7.286145091E-1,1.271322838E1
4.340032250E1,-2.611167669E0,-1.237567902E1,1.197607756E0,1.270471928E1
4.340279604E1,-2.410170555E0,-1.243789196E1,1.609771490E0,1.277111752E1
4.340526953E1,-2.123031855E0,-1.251027489E1,1.983051777E0,1.284315913E1
4.340774302E1,-1.845464468E0,-1.251027489E1,2.433500528E0,1.287767998E1
4.341021651E1,-1.548156261E0,-1.260120201E1,2.868994236E0,1.301607498E1
4.341269000E1,-1.146162033E0,-1.273041439E1,3.189632654E0,1.317387166E1
4.341516349E1,-7.968099117E-1,-1.291226959E1,3.477369547E0,1.339603341E1
4.341763698E1,-5.042873621E-1,-1.299362469E1,3.788436413E0,1.354403333E1
4.342011047E1,-1.645065546E-1,-1.315633678E1,3.975076675E0,1.374472606E1
4.342258391E1,1.322034448E-1,-1.338604832E1,4.171288013E0,1.402153383E1
4.342505740E1,5.012963414E-1,-1.357328606E1,4.329214573E0,1.425578799E1
4.342753089E1,8.937192559E-1,-1.379342651E1,4.482953072E0,1.453114646E1
4.343000438E1,1.243071318E0,-1.398006630E1,4.683950424E0,1.479617760E1
4.343247787E1,1.516451359E0,-1.412842083E1,4.923232555E0,1.503828842E1
4.343495131E1,1.722234130E0,-1.425284767E1,5.196014404E0,1.526788534E1
4.343742480E1,1.880160451E0,-1.438206005E1,5.440082073E0,1.549106670E1
4.343989828E1,2.033301115E0,-1.445863056E1,5.656034470E0,1.565813006E1
4.344237183E1,2.109871387E0,-1.444427395E1,5.947958946E0,1.576283042E1
4.344484532E1,2.119442701E0,-1.437248898E1,6.048457623E0,1.573671873E1
4.344731880E1,1.985444546E0,-1.426720524E1,5.895316601E0,1.556437898E1
4.344979230E1,1.813161373E0,-1.419063473E1,5.450251579E0,1.530904669E1
4.345226578E1,1.602592945E0,-1.401835155E1,4.755734921E0,1.488957686E1
4.345473922E1,1.334596872E0,-1.385085392E1,3.874577999E0,1.444436422E1
4.345721271E1,1.056431174E0,-1.365942764E1,3.022135019E0,1.402958697E1
4.345968620E1,7.980063558E-1,-1.346740437E1,2.279761791E0,1.368229178E1
4.346215974E1,6.113662124E-1,-1.332861996E1,1.786840320E0,1.346174866E1
4.346463323E1,5.300102234E-1,-1.315633678E1,1.485344648E0,1.325052290E1
4.346710672E1,4.917250574E-1,-1.303190994E1,1.255035520E0,1.310143444E1
4.346958021E1,4.055834413E-1,-1.287398434E1,1.197607756E0,1.293592807E1
4.347205370E1,3.481557071E-1,-1.268255806E1,1.231107235E0,1.274692576E1
4.347452719E1,3.337987661E-1,-1.233260822E1,1.144965649E0,1.239014098E1
4.347700068E1,2.135594189E-1,-1.199761295E1,1.054038405E0,1.204571796E1
4.347947412E1,1.274178028E-1,-1.183490086E1,1.111466169E0,1.188766043E1
4.348194766E1,9.870393574E-2,-1.180618668E1,1.197607756E0,1.186718377E1
4.348442115E1,9.870393574E-2,-1.172961617E1,1.164108157E0,1.178765395E1
4.348689464E1,8.434699476E-2,-1.161954689E1,1.034895778E0,1.166584732E1
4.348936813E1,8.434699476E-2,-1.160040379E1,8.003991842E-1,1.162828970E1
4.349184162E1,6.999006122E-2,-1.166261768E1,5.611169338E-1,1.167631800E1
4.349431511E1,1.178465188E-1,-1.176311588E1,1.495514158E-2,1.176371569E1
4.349678860E1,2.518445849E-1,-1.196889877E1,-4.444667995E-1,1.197979609E1
4.349926209E1,4.821537733E-1,-1.224168110E1,-7.316055298E-1,1.227299780E1
4.350173558E1,7.932206988E-1,-1.253898907E1,-1.091127157E0,1.261134427E1
4.350420907E1,1.003789067E0,-1.279741383E1,-1.708475351E0,1.294991433E1
4.350668256E1,1.008574724E0,-1.289791203E1,-2.618346214E0,1.319958691E1
4.350915605E1,9.846464992E-1,-1.288834095E1,-3.499503136E0,1.339124279E1
4.351162953E1,1.056431174E0,-1.287876987E1,-4.423730850E0,1.365826325E1
4.351410302E1,1.223928809E0,-1.294576836E1,-5.127819061E0,1.397803450E1
4.351657651E1,1.368096352E0,-1.290748310E1,-5.644668579E0,1.415404857E1
4.351905000E1,1.573879123E0,-1.285484123E1,-5.950950146E0,1.425264348E1
4.352152344E1,1.712662816E0,-1.281177044E1,-6.176473618E0,1.432562397E1
4.352399693E1,1.827518344E0,-1.270648670E1,-6.310471535E0,1.430442864E1
4.352647042E1,1.951945066E0,-1.259163094E1,-6.477969170E0,1.429417167E1
4.352894391E1,2.085943222E0,-1.246182060E1,-6.521039963E0,1.421872336E1
4.353141740E1,2.215155602E0,-1.227039433E1,-6.525825500E0,1.407323309E1
4.353389084E1,2.455035925E0,-1.215553856E1,-6.449255466E0,1.397773999E1
4.353636433E1,2.670390129E0,-1.204068375E1,-6.315257072E0,1.385610048E1
4.353883782E1,2.919243574E0,-1.199761295E1,-6.071189404E0,1.375950727E1
4.354131136E1,3.196810961E0,-1.199282742E1,-5.807380676E0,1.370303543E1
4.354378485E1,3.479762316E0,-1.200718403E1,-5.448457241E0,1.363696815E1
4.354625834E1,3.781257868E0,-1.213161087E1,-5.022534847E0,1.366381168E1
4.354873183E1,4.221537113E0,-1.221296692E1,-4.543372154E0,1.369745112E1
4.355120532E1,4.552345276E0,-1.225125217E1,-3.906282902E0,1.364097040E1
4.355367881E1,4.896911621E0,-1.238046455E1,-3.212364435E0,1.369579977E1
4.355615230E1,5.222335339E0,-1.246182060E1,-2.589632273E0,1.375775979E1
4.355862573E1,5.715855122E0,-1.250070381E1,-1.871785522E0,1.387235296E1
4.356109927E1,6.203990936E0,-1.248156071E1,-1.225125194E0,1.399213325E1
4.356357276E1,6.568298340E0,-1.247617722E1,-7.076773047E-1,1.411730669E1
4.356604625E1,6.745367050E0,-1.239482117E1,-1.860419661E-1,1.411262485E1
4.356851974E1,6.836294174E0,-1.235653591E1,3.601198196E-1,1.412616664E1
4.357099323E1,6.759724140E0,-1.225125217E1,7.668996453E-1,1.401339307E1
4.357346672E1,6.683153629E0,-1.221296692E1,1.092323542E0,1.396475113E1
4.357594021E1,6.592226505E0,-1.219382381E1,1.278963685E0,1.392057964E1
4.357841370E1,6.438487530E0,-1.215075302E1,1.432702541E0,1.382561236E1
4.358088719E1,6.180062771E0,-1.214596748E1,1.466202021E0,1.370647476E1
4.358336068E1,5.950351715E0,-1.206461143E1,1.499701619E0,1.353553248E1
4.358583417E1,5.634499073E0,-1.198804188E1,1.466202021E0,1.332705805E1
4.358830766E1,5.341976643E0,-1.190668583E1,1.399203062E0,1.312492480E1
4.359078115E1,5.112265587E0,-1.182532978E1,1.370489120E0,1.295576799E1
4.359325464E1,4.834698200E0,-1.180140114E1,1.470987678E0,1.283788068E1
4.359572813E1,4.571487427E0,-1.187318611E1,1.566700578E0,1.281895458E1
4.359820162E1,4.322035789E0,-1.195454216E1,1.691127419E0,1.282384434E1
4.360067511E1,4.054039955E0,-1.205025482E1,1.777269006E0,1.283754518E1
4.360314860E1,3.752544165E0,-1.212682533E1,1.944766641E0,1.284225828E1
4.360562209E1,3.484548092E0,-1.219382381E1,2.117049932E0,1.285742257E1
4.360809558E1,3.297309637E0,-1.218903828E1,2.246262312E0,1.282538886E1
4.361056907E1,3.053241730E0,-1.220818138E1,2.308475733E0,1.279417984E1
4.361304256E1,2.880958557E0,-1.220339584E1,2.352144718E0,1.275756157E1
4.361551604E1,2.632104874E0,-1.211246777E1,2.342573404E0,1.261457497E1
4.361798953E1,2.306082726E0,-1.203589821E1,2.419143677E0,1.249132176E1
4.362046302E1,2.004587173E0,-1.196889877E1,2.457428932E0,1.238191684E1
4.362293651E1,1.679163337E0,-1.182054424E1,2.414358139E0,1.218088588E1
4.362541000E1,1.233500123E0,-1.154776192E1,2.400001049E0,1.185885040E1
4.362788349E1,7.022934556E-1,-1.133181000E1,2.347358942E0,1.159367189E1
4.363035698E1,2.620140910E-1,-1.110209846E1,2.251047850E0,1.133103959E1
4.363283047E1,-1.118644550E-1,-1.092024422E1,2.117049932E0,1.112412459E1
4.363530396E1,-4.803591371E-1,-1.069531918E1,1.911267042E0,1.087536385E1
4.363777745E1,-8.446664214E-1,-1.040339470E1,1.671984792E0,1.057069609E1
4.364025089E1,-1.170090318E0,-1.017787075E1,1.461416483E0,1.034861839E1
4.364272438E1,-1.562513232E0,-9.881160736E0,1.221535921E0,1.007824067E1
4.364519787E1,-1.826321840E0,-9.651450157E0,9.918249846E-1,9.872672303E0
4.364767136E1,-1.974676847E0,-9.402596474E0,7.429714203E-1,9.636398478E0
4.365014485E1,-2.099103689E0,-9.100502968E0,5.371887088E-1,9.354889752E0
4.365261834E1,-2.170888424E0,-8.818149567E0,3.936193287E-1,9.089964494E0
4.365509177E1,-2.290529490E0,-8.516654015E0,1.680957973E-1,8.820894351E0
4.365756526E1,-2.314457655E0,-8.387441635E0,1.106680483E-1,8.701617024E0
4.366003880E1,-2.333600283E0,-8.209774017E0,8.195417374E-2,8.535384946E0
4.366251230E1,-2.237887383E0,-7.975277901E0,5.802594870E-2,8.283511607E0
4.366498578E1,-2.151745796E0,-7.774280548E0,-5.682953820E-2,8.066763763E0
4.366745927E1,-1.979462504E0,-7.558926582E0,-2.099701911E-1,7.816631651E0
4.366993276E1,-1.763510346E0,-7.367500782E0,-3.200400174E-1,7.582378395E0
4.367240625E1,-1.514656782E0,-7.189833641E0,-4.253242314E-1,7.359945221E0
4.367487974E1,-1.356730461E0,-7.103692055E0,-4.348955154E-1,7.245156483E0
4.367735323E1,-1.036092162E0,-7.027122021E0,-4.827519655E-1,7.119478936E0
4.367982672E1,-7.100701332E-1,-6.926623344E0,-5.928218365E-1,6.988114787E0
4.368230021E1,-4.612165689E-1,-6.725626469E0,-5.688936114E-1,6.765383364E0
4.368477370E1,-2.410768867E-1,-6.543771744E0,-5.497509837E-1,6.571247434E0
4.368724719E1,-2.093719877E-2,-6.486343861E0,-5.928218365E-1,6.513411761E0
4.368972068E1,1.944168359E-1,-6.438487530E0,-5.880361795E-1,6.468207335E0
4.369219417E1,4.677968323E-1,-6.443273067E0,-5.497509837E-1,6.483581406E0
4.369466766E1,7.740781307E-1,-6.400202274E0,-5.784648657E-1,6.472743445E0
4.369714115E1,9.415757060E-1,-6.347560406E0,-6.358926296E-1,6.448445344E0
4.369961464E1,1.223928809E0,-6.352345943E0,-6.215356588E-1,6.498969710E0
4.370208813E1,1.396810174E0,-6.290132523E0,-6.789634228E-1,6.479030571E0
4.370456162E1,1.473380566E0,-6.165107727E0,-6.358926296E-1,6.370538675E0
4.370703511E1,1.669592023E0,-6.040680885E0,-6.263213158E-1,6.298384037E0
4.370950860E1,1.770090580E0,-5.911468506E0,-7.746763229E-1,6.219228567E0
4.371198209E1,1.822732687E0,-5.772684574E0,-8.805587292E-1,6.117321744E0
4.371445558E1,1.908874273E0,-5.648257732E0,-9.332008362E-1,6.034689735E0
4.371692907E1,1.966302037E0,-5.442475319E0,-9.714859724E-1,5.867765017E0
4.371940256E1,2.028515339E0,-5.227120876E0,-1.081555843E0,5.710291602E0
4.372187604E1,2.119442701E0,-5.068596363E0,-1.172483087E0,5.617599402E0
4.372434953E1,2.095514536E0,-4.891527653E0,-1.177268744E0,5.450154644E0
4.372682302E1,2.157727718E0,-4.661816597E0,-1.196411371E0,5.274440545E0
4.372929651E1,2.239083767E0,-4.489533424E0,-1.148554921E0,5.146706218E0
4.373177000E1,2.219941139E0,-4.326821327E0,-1.153340459E0,4.997971156E0
4.373424349E1,2.229512453E0,-4.235894203E0,-1.100698471E0,4.911727049E0
4.373671698E1,2.239083767E0,-4.178466320E0,-1.115055323E0,4.869951260E0
4.373919047E1,2.258226395E0,-4.067798615E0,-1.091127157E0,4.778821036E0
4.374166396E1,2.253440619E0,-3.929014683E0,-1.004985452E0,4.639520100E0
4.374413745E1,2.282154560E0,-3.747160196E0,-9.284151793E-1,4.484572858E0
4.374661094E1,2.191227436E0,-3.598805189E0,-8.757730722E-1,4.303470104E0
4.374908443E1,2.196012974E0,-3.512663603E0,-7.842476368E-1,4.216197686E0
4.375155792E1,2.200798512E0,-3.431307554E0,-6.550351977E-1,4.128735488E0
4.375403141E1,2.157727718E0,-3.373879910E0,-6.454638839E-1,4.056535243E0
4.375650490E1,2.229512453E0,-3.378665686E0,-5.114658475E-1,4.080159912E0
4.375897834E1,2.301297188E0,-3.345165968E0,-3.966103494E-1,4.079632811E0
4.376145183E1,2.344966173E0,-3.230310678E0,-3.966103494E-1,4.011367996E0
4.376392532E1,2.435893536E0,-3.211168051E0,-4.253242314E-1,4.052909852E0
4.376639880E1,2.550748825E0,-3.148954630E0,-4.205385745E-1,4.074197777E0
4.376887230E1,2.608176708E0,-3.090928555E0,-4.875376225E-1,4.073587854E0
4.377134578E1,2.675175667E0,-3.062214851E0,-5.736792088E-1,4.106437931E0
4.377381922E1,2.780459881E0,-3.076571703E0,-6.933203340E-1,4.204395757E0
4.377629271E1,2.823530674E0,-3.100499868E0,-9.044869542E-1,4.289932581E0
4.377876625E1,2.962314367E0,-2.980858803E0,-9.427721500E-1,4.306929874E0
4.378123974E1,3.067598581E0,-2.803789854E0,-9.284151793E-1,4.258327529E0
4.378371323E1,3.134597778E0,-2.736790895E0,-1.052842021E0,4.292342479E0
4.378618672E1,3.254238844E0,-2.626721144E0,-1.134197950E0,4.333144287E0
4.378866021E1,3.326023579E0,-2.578864574E0,-1.138983607E0,4.360075572E0
4.379113370E1,3.407977581E0,-2.540579557E0,-1.062413216E0,4.381504025E0
4.379360719E1,3.446262836E0,-2.440080881E0,-1.062413216E0,4.354244376E0
4.379608068E1,3.513261795E0,-2.315654039E0,-1.019342422E0,4.329471220E0
4.379855417E1,3.527618885E0,-2.267797709E0,-9.906286001E-1,4.309100424E0
4.380102766E1,3.580260992E0,-2.210369825E0,-9.332008362E-1,4.309856997E0
4.380350115E1,3.652045488E0,-2.181656122E0,-8.757730722E-1,4.343275050E0
4.380597464E1,3.742972851E0,-2.224726915E0,-7.992027402E-1,4.426960654E0
4.380844813E1,3.819543123E0,-2.277369022E0,-7.172485590E-1,4.504416147E0
4.381092162E1,3.867399693E0,-2.330011129E0,-6.263213158E-1,4.558290319E0
4.381339511E1,3.886542082E0,-2.397010088E0,-5.736792088E-1,4.602170635E0
4.381586860E1,3.987040758E0,-2.478366137E0,-5.210371017E-1,4.723375104E0
4.381834209E1,4.039682865E0,-2.602792740E0,-4.636093974E-1,4.827887879E0
4.382081558E1,4.121038914E0,-2.698505640E0,-4.109672904E-1,4.943054575E0
4.382328907E1,4.283750534E0,-2.827718258E0,-3.966103494E-1,5.148185015E0
4.382576256E1,4.360321045E0,-2.952144861E0,-3.296113312E-1,5.276002514E0
4.382823605E1,4.403391838E0,-3.139383316E0,-2.386840582E-1,5.413183663E0
4.383070953E1,4.523631096E0,-3.273381472E0,-2.099701911E-1,5.587696487E0
4.383318302E1,4.600201607E0,-3.498306751E0,-1.764706671E-1,5.781967385E0
4.383565651E1,4.657629490E0,-3.732803345E0,-5.204389244E-2,5.969090537E0
4.383813000E1,4.743771076E0,-4.000799656E0,2.111666054E-1,6.209215188E0
4.384060349E1,4.853840828E0,-4.278964996E0,3.744767308E-1,6.481477073E0
4.384307698E1,4.916054249E0,-4.618745804E0,6.664010882E-1,6.778236687E0
4.384555047E1,5.026124001E0,-5.006382942E0,1.020538807E0,7.167097885E0
4.384802396E1,5.050052166E0,-5.408975601E0,1.470987678E0,7.544789505E0
4.385049745E1,5.069194794E0,-5.849255085E0,1.939980984E0,7.979601940E0
4.385297094E1,5.112265587E0,-6.285346985E0,2.500499725E0,8.478994341E0
4.385544443E1,5.107480049E0,-6.778268337E0,3.218346357E0,9.076840165E0
4.385791792E1,5.035695076E0,-7.305287361E0,3.984647989E0,9.726400564E0
4.386039141E1,4.992624283E0,-7.869993687E0,4.683950424E0,1.043084318E1
4.386286490E1,4.911268711E0,-8.420941353E0,5.425725460E0,1.115667112E1
4.386533839E1,4.734199524E0,-8.961718559E0,6.187241077E0,1.187463670E1
4.386781188E1,4.504488468E0,-9.541379929E0,6.848258495E0,1.257883110E1
4.387028537E1,4.140181541E0,-1.011565781E1,7.518248558E0,1.326618624E1
4.387275886E1,3.656831264E0,-1.062353420E1,8.217551231E0,1.391977162E1
4.387523235E1,3.187239647E0,-1.115474129E1,8.916853905E0,1.463205499E1
4.387770584E1,2.842673302E0,-1.186361504E1,9.505488396E0,1.546546032E1
4.388017933E1,2.440679073E0,-1.243789196E1,9.984650612E0,1.613540575E1
4.388265282E1,1.928016901E0,-1.304626751E1,1.051585770E1,1.686729404E1
4.388512630E1,1.607378602E0,-1.375035572E1,1.088495064E1,1.761073817E1
4.388759980E1,1.382453322E0,-1.453041553E1,1.133958626E1,1.848324564E1
4.389007328E1,1.051645517E0,-1.533021641E1,1.185224915E1,1.940611510E1
4.389254677E1,8.171489239E-1,-1.613480377E1,1.228295708E1,2.029459681E1
4.389502026E1,7.692924738E-1,-1.696810341E1,1.266580868E1,2.118799315E1
4.389749370E1,7.692924738E-1,-1.774876213E1,1.294876003E1,2.198364743E1
4.389996719E1,7.692924738E-1,-1.852403641E1,1.374317646E1,2.307827192E1
4.390244068E1,8.171489239E-1,-1.918505287E1,1.435155201E1,2.397292287E1
4.390491417E1,1.042074203E0,-1.969711685E1,1.492642784E1,2.473581571E1
4.390738766E1,1.266999602E0,-1.998964119E1,1.565384579E1,2.542113158E1
4.390986115E1,1.358525038E0,-2.014756584E1,1.646800423E1,2.605695997E1
4.391233464E1,1.425524116E0,-2.003271103E1,1.731087494E1,2.651429843E1
4.391480808E1,1.636092424E0,-1.973061752E1,1.811546135E1,2.683549899E1
4.391728162E1,1.731805444E0,-1.927119446E1,1.878545189E1,2.696796782E1
4.391975511E1,1.827518344E0,-1.862453461E1,1.914975929E1,2.677548120E1
4.392222860E1,1.928016901E0,-1.794497299E1,1.903011894E1,2.622755673E1
4.392470209E1,2.018944025E0,-1.716431427E1,1.826381683E1,2.514471763E1
4.392717558E1,2.133799553E0,-1.638844299E1,1.694716644E1,2.367151484E1
4.392964907E1,2.234298229E0,-1.554557037E1,1.530449390E1,2.192907614E1
4.393212256E1,2.330011129E0,-1.477508163E1,1.360917854E1,2.022230773E1
4.393459604E1,2.426322222E0,-1.402792263E1,1.176132107E1,1.846613999E1
4.393706953E1,2.502892494E0,-1.326162148E1,9.869794846E0,1.671968676E1
4.393954302E1,2.383251429E0,-1.250070381E1,8.021339417E0,1.504291758E1
4.394201651E1,2.176870346E0,-1.161954689E1,6.230311871E0,1.336298696E1
4.394449000E1,1.856232166E0,-1.073360443E1,4.664807796E0,1.184973813E1
4.394696349E1,1.545165181E0,-9.914660454E0,3.342773199E0,1.057649091E1
4.394943698E1,1.228714466E0,-9.177073479E0,2.385644197E0,9.561365755E0
4.395191047E1,8.315058947E-1,-8.526225090E0,1.791625977E0,8.752019194E0
4.395438396E1,4.869394004E-1,-7.984848976E0,1.652842283E0,8.168648038E0
4.395685745E1,1.848455518E-1,-7.496713161E0,1.738983870E0,7.697982918E0
4.395933094E1,2.991028363E-3,-7.161119938E0,1.920838356E0,7.414261103E0
4.396180443E1,7.776673418E-3,-7.027122021E0,2.164906263E0,7.353048585E0
4.396427792E1,2.691925503E-2,-6.921837807E0,2.289333105E0,7.290652189E0
4.396675141E1,1.704886109E-1,-6.940980434E0,2.519642353E0,7.386127087E0
4.396922490E1,3.050848842E-1,-6.931408882E0,2.725425005E0,7.454223456E0
4.397169839E1,4.677968323E-1,-7.031907558E0,2.878565550E0,7.612666905E0
4.397417188E1,5.730810165E-1,-7.098906517E0,2.916850805E0,7.696162304E0
4.397664537E1,7.357929349E-1,-7.151548862E0,2.845066071E0,7.731781381E0
4.397911886E1,8.171489239E-1,-7.286144733E0,2.653640270E0,7.797271582E0
4.398159235E1,9.702895880E-1,-7.396214962E0,2.361716032E0,7.824523006E0
4.398406584E1,1.089930773E0,-7.491927624E0,2.088335991E0,7.853539063E0
4.398653933E1,1.137787223E0,-7.654639721E0,1.724626899E0,7.928581649E0
4.398901282E1,1.142572761E0,-7.779066563E0,1.269392371E0,7.964339652E0
4.399148630E1,1.209571838E0,-7.841279984E0,7.477570772E-1,7.969182923E0
4.399395980E1,1.204786181E0,-7.846065521E0,1.495514158E-2,7.938039907E0
4.399643328E1,1.137787223E0,-7.860422611E0,-7.890332937E-1,7.981439527E0
4.399890677E1,9.655039310E-1,-7.860422611E0,-1.454836130E0,8.052017737E0
4.400138026E1,8.458628058E-1,-7.898707390E0,-1.933998942E0,8.175904490E0
4.400385375E1,8.458628058E-1,-8.018348694E0,-2.340778828E0,8.395751615E0
4.400632724E1,7.645068169E-1,-8.123632431E0,-2.489133835E0,8.530748021E0
4.400880073E1,6.783652306E-1,-8.114061356E0,-5.018945336E-1,8.157822577E0
4.401127422E1,5.108676553E-1,-8.281558990E0,-1.381855011E-1,8.298451681E0
4.401374771E1,6.735795736E-1,-8.856434822E0,-3.102294445E0,9.408208013E0
4.401622120E1,9.750752449E-1,-9.334999084E0,-3.643072367E0,1.006801648E1
4.401869469E1,1.104287624E0,-9.742377281E0,-3.408575773E0,1.038035428E1
4.402116818E1,1.444666624E0,-1.044646549E1,-3.059223652E0,1.098064444E1
4.402364167E1,1.760519266E0,-1.119302654E1,-2.882154942E0,1.169145365E1
4.402611516E1,2.129014015E0,-1.204068375E1,-2.651845694E0,1.251171656E1
4.402858865E1,2.574677229E0,-1.305105305E1,-2.383849621E0,1.351449916E1
4.403106214E1,3.187239647E0,-1.414277840E1,-2.192423820E0,1.466231222E1
4.403353563E1,3.714258909E0,-1.527278900E1,-2.044068813E0,1.585030033E1
4.403600907E1,4.159324169E0,-1.623051643E1,-1.852642894E0,1.685710316E1
4.403848256E1,4.671986103E0,-1.722174263E1,-1.397408366E0,1.789884419E1
4.404095604E1,5.155336380E0,-1.821775436E1,-7.220342159E-1,1.894691006E1
4.404342953E1,5.624927998E0,-1.904627037E1,2.015953064E-1,1.986053551E1
4.404590302E1,5.969494343E0,-1.986521339E1,1.753340840E0,2.081671852E1
4.404837651E1,6.328417778E0,-2.066920280E1,3.716651678E0,2.193349757E1
4.405085000E1,6.702296257E0,-2.148336029E1,6.259026051E0,2.335874465E1
4.405332344E1,6.946363926E0,-2.217787743E1,9.074779510E0,2.494918520E1
4.405579698E1,7.204789162E0,-2.260858536E1,1.110030460E1,2.619682960E1
4.405827047E1,7.415357590E0,-2.271865463E1,1.207717419E1,2.677653698E1
4.406074396E1,7.501499176E0,-2.241715813E1,1.225424290E1,2.662645184E1
4.406321745E1,7.463213921E0,-2.168435669E1,1.177567863E1,2.577940058E1
4.406569094E1,7.463213921E0,-2.033899307E1,1.019043350E1,2.394199524E1
4.406816443E1,7.343572617E0,-1.846182251E1,8.040482521E0,2.143399889E1
4.407063792E1,7.113861561E0,-1.638365746E1,5.780461311E0,1.877351834E1
4.407311141E1,6.936792850E0,-1.435334682E1,3.501297712E0,1.632166492E1
4.407558490E1,6.807580471E0,-1.241874981E1,1.547558069E0,1.424652360E1
4.407805839E1,6.716653347E0,-1.064267731E1,2.644068897E-1,1.258768936E1
4.408053188E1,6.644868374E0,-9.047860146E0,-3.200400174E-1,1.123033724E1
4.408300537E1,6.625725746E0,-7.525427341E0,-6.215356588E-1,1.004582525E1
4.408547886E1,6.711867332E0,-6.136393547E0,-1.253839016E0,9.180228817E0
4.408795235E1,6.994220734E0,-4.977669239E0,-2.321636200E0,8.893048373E0
4.409042584E1,7.085147858E0,-3.823730469E0,-3.494717360E0,8.776860731E0
4.409289933E1,6.989434719E0,-2.660220623E0,-4.931009293E0,8.957891722E0
4.409537282E1,6.798008919E0,-1.554138303E0,-6.473183632E0,9.514745265E0
4.409784631E1,6.587440968E0,-4.384847581E-1,-8.158926964E0,1.049546267E1
4.410031980E1,6.227919102E0,8.542376757E-1,-9.667003632E0,1.153116029E1
4.410279328E1,5.773283005E0,2.012962103E0,-1.083529949E1,1.244132341E1
4.410526677E1,5.404190063E0,2.918047190E0,-1.087837029E1,1.249236606E1
4.410774026E1,5.107480049E0,3.478565931E0,-1.081137085E1,1.245281145E1
4.411021375E1,4.820341110E0,4.014558315E0,-1.032323551E1,1.207979960E1
4.411268724E1,4.590630054E0,4.498506546E0,-9.571290970E0,1.152909607E1
4.411516073E1,4.408177376E0,4.890929699E0,-8.809774399E0,1.099842471E1
4.411763422E1,4.369892120E0,5.058426857E0,-7.732406139E0,1.022123985E1
4.412010771E1,4.226323128E0,4.914857864E0,-6.296114445E0,9.036519911E0
4.412258120E1,4.039682865E0,4.469792843E0,-4.989035130E0,7.822311502E0
4.412505469E1,3.867399693E0,3.641277790E0,-3.916452408E0,6.599566940E0
4.412752818E1,3.618546009E0,1.965105653E0,-3.317648649E0,5.287939864E0
4.413000167E1,3.316452265E0,1.172483116E-1,-3.336791277E0,4.706036423E0
4.413247516E1,2.991028309E0,-1.496710539E0,-3.724428415E0,5.005772648E0
4.413494860E1,2.612962246E0,-3.110071182E0,-4.308875561E0,5.921699338E0
