"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.935129646E1,-2.237887383E0,-8.382656097E0,-6.334399700E0,1.074251752E1
2.935377006E1,-2.118246317E0,-8.344370842E0,-6.382256031E0,1.071674784E1
2.935624360E1,-2.032104731E0,-8.363512993E0,-6.420541286E0,1.073783729E1
2.935871719E1,-2.051247120E0,-8.397012711E0,-6.449255466E0,1.078472685E1
2.936119074E1,-1.960319996E0,-8.406583786E0,-6.501897335E0,1.080685775E1
2.936366428E1,-1.888535261E0,-8.483154297E0,-6.564110756E0,1.089119012E1
2.936613787E1,-1.811366796E0,-8.554939270E0,-6.616752625E0,1.096583106E1
2.936861141E1,-1.782652855E0,-8.650651932E0,-6.655037880E0,1.105898545E1
2.937108501E1,-1.710868239E0,-8.751151085E0,-6.659823418E0,1.112937390E1
2.937355860E1,-1.730010748E0,-8.822935104E0,-6.669394970E0,1.119455003E1
2.937603214E1,-1.749153376E0,-8.894720078E0,-6.722036839E0,1.128544913E1
2.937850574E1,-1.758724689E0,-9.028717995E0,-6.784250259E0,1.142965060E1
2.938097933E1,-1.806581140E0,-9.167501450E0,-6.899106026E0,1.161483888E1
2.938345287E1,-1.840678811E0,-9.334999084E0,-7.028318405E0,1.182909827E1
2.938592646E1,-1.955534339E0,-9.503094673E0,-7.153343201E0,1.205417944E1
2.938840006E1,-2.089532375E0,-9.665806770E0,-7.287341595E0,1.228410817E1
2.939087360E1,-2.185245275E0,-9.857233047E0,-7.392625332E0,1.251364254E1
2.939334719E1,-2.304886341E0,-1.007258701E1,-7.512266636E0,1.277511879E1
2.939582074E1,-2.462812662E0,-1.028794098E1,-7.569694519E0,1.300797643E1
2.939829433E1,-2.577668190E0,-1.052303600E1,-7.646264553E0,1.326061920E1
2.940076792E1,-2.668595552E0,-1.075274658E1,-7.636693478E0,1.345592987E1
2.940324146E1,-2.726023197E0,-1.096331501E1,-7.641479015E0,1.363882986E1
2.940571506E1,-2.807379246E0,-1.122173977E1,-7.622336388E0,1.385311639E1
2.940818865E1,-2.975475073E0,-1.141316605E1,-7.612765312E0,1.403809128E1
2.941066219E1,-3.128615618E0,-1.163390350E1,-7.646264553E0,1.426889302E1
2.941313579E1,-3.248256683E0,-1.181097221E1,-7.641479015E0,1.443753572E1
2.941560933E1,-3.487539053E0,-1.204068375E1,-7.689335346E0,1.470601482E1
2.941808292E1,-3.631108284E0,-1.227039433E1,-7.780262947E0,1.497598130E1
2.942055652E1,-3.784249067E0,-1.250548935E1,-7.866404533E0,1.525084015E1
2.942303006E1,-3.966701746E0,-1.273998642E1,-7.914260864E0,1.551378425E1
2.942550365E1,-4.105485439E0,-1.297448254E1,-7.971688747E0,1.577149420E1
2.942797725E1,-4.229912281E0,-1.317069435E1,-7.976474285E0,1.596820245E1
2.943045079E1,-4.320839405E0,-1.338604832E1,-7.976474285E0,1.617034584E1
2.943292438E1,-4.493122578E0,-1.332383442E1,-7.780262947E0,1.607000951E1
2.943539792E1,-4.325624943E0,-1.357807255E1,-7.890332699E0,1.628902807E1
2.943787152E1,-4.225126743E0,-1.390349579E1,-7.861618996E0,1.652162051E1
2.944034506E1,-4.205984116E0,-1.392742443E1,-7.770691395E0,1.649385032E1
2.944281860E1,-4.105485439E0,-1.386521053E1,-7.598408222E0,1.633508131E1
2.944529219E1,-3.957130432E0,-1.371207047E1,-7.244270325E0,1.600497455E1
2.944776579E1,-3.722035646E0,-1.337647724E1,-6.745965004E0,1.543670096E1
2.945023933E1,-3.554538012E0,-1.290748310E1,-6.305685997E0,1.479863292E1
2.945271292E1,-3.315255880E0,-1.238525009E1,-6.052046776E0,1.417789165E1
2.945518646E1,-3.075973511E0,-1.180618668E1,-5.912664890E0,1.355755372E1
2.945766006E1,-2.898904562E0,-1.128395367E1,-5.869594097E0,1.304543571E1
2.946013365E1,-2.716451883E0,-1.077188969E1,-5.764309883E0,1.251558975E1
2.946260719E1,-2.520240545E0,-1.022572803E1,-5.606383324E0,1.193099578E1
2.946508079E1,-2.367099762E0,-9.804591179E0,-5.501099110E0,1.148891905E1
2.946755438E1,-2.237887383E0,-9.364311218E0,-5.414957523E0,1.104627673E1
2.947002792E1,-2.065604210E0,-8.956933022E0,-5.338387489E0,1.062975780E1
2.947250152E1,-1.950748682E0,-8.607581139E0,-5.228317261E0,1.025822474E1
2.947497506E1,-1.787438512E0,-8.344370842E0,-5.170889854E0,9.978054072E0
2.947744865E1,-1.667797327E0,-8.061419487E0,-5.075176716E0,9.670855741E0
2.947992225E1,-1.552941918E0,-7.826922894E0,-5.051248550E0,9.443911398E0
2.948239579E1,-1.481157184E0,-7.654639721E0,-4.984249592E0,9.253652244E0
2.948486938E1,-1.438086390E0,-7.491927624E0,-4.955535889E0,9.096944978E0
2.948734298E1,-1.428515077E0,-7.372286797E0,-4.911866665E0,8.973165666E0
2.948981652E1,-1.395015597E0,-7.256833076E0,-4.907081127E0,8.870577208E0
2.949229011E1,-1.418943882E0,-7.137191772E0,-4.907081127E0,8.776807696E0
2.949476365E1,-1.442872047E0,-7.137191772E0,-4.878366947E0,8.764693390E0
2.949723725E1,-1.490728498E0,-7.108478069E0,-4.868795872E0,8.744021109E0
2.949971084E1,-1.557727575E0,-7.146762848E0,-4.864010334E0,8.784152260E0
2.950218438E1,-1.691725612E0,-7.204190731E0,-4.859224796E0,8.852929755E0
2.950465798E1,-1.782652855E0,-7.266404152E0,-4.859224796E0,8.921353379E0
2.950713157E1,-1.883749604E0,-7.381857872E0,-4.911866665E0,9.064588923E0
2.950960511E1,-2.046461582E0,-7.458428383E0,-4.859224796E0,9.133905220E0
2.951207870E1,-2.218744755E0,-7.640282631E0,-4.897509575E0,9.342502181E0
2.951455225E1,-2.300100803E0,-7.783852100E0,-4.864010334E0,9.462421136E0
2.951702584E1,-2.486740828E0,-7.908278942E0,-4.844867706E0,9.601952867E0
2.951949938E1,-2.649452925E0,-8.114061356E0,-4.835296154E0,9.810080600E0
2.952197292E1,-2.812164783E0,-8.315058708E0,-4.854438782E0,1.003065541E1
2.952444652E1,-2.975475073E0,-8.454441071E0,-4.835296154E0,1.018386541E1
2.952692011E1,-3.157329559E0,-8.612366676E0,-4.835296154E0,1.036926606E1
2.952939365E1,-3.334398270E0,-8.822935104E0,-4.859224796E0,1.061011128E1
2.953186725E1,-3.463610888E0,-8.980861664E0,-4.892724037E0,1.079774167E1
2.953434079E1,-3.626322746E0,-9.134002686E0,-4.887938499E0,1.097598125E1
2.953681438E1,-3.712464333E0,-9.296713829E0,-4.854438782E0,1.112550472E1
2.953928798E1,-3.803391695E0,-9.354142189E0,-4.844867706E0,1.119993337E1
2.954176152E1,-3.865604877E0,-9.421739578E0,-4.777868748E0,1.124900473E1
2.954423511E1,-3.827319860E0,-9.503094673E0,-4.739583492E0,1.128808387E1
2.954670870E1,-3.793820381E0,-9.450452805E0,-4.658227444E0,1.119835766E1
2.954918225E1,-3.765106440E0,-9.369096756E0,-4.519443989E0,1.106261156E1
2.955165584E1,-3.631108284E0,-9.224929810E0,-4.428516388E0,1.085799405E1
2.955412938E1,-3.497110367E0,-9.023932457E0,-4.313661098E0,1.059569771E1
2.955660298E1,-3.406183004E0,-8.818149567E0,-4.270590305E0,1.037303167E1
2.955907657E1,-3.238685369E0,-8.578866959E0,-4.208376884E0,1.008942403E1
2.956155011E1,-3.075973511E0,-8.353941917E0,-4.150949001E0,9.822440441E0
2.956402370E1,-2.922832966E0,-8.109275818E0,-4.127020836E0,9.556966455E0
2.956649730E1,-2.764308453E0,-7.836493969E0,-4.150949001E0,9.288832895E0
2.956897084E1,-2.615953445E0,-7.635497093E0,-4.165306091E0,9.082609929E0
2.957144443E1,-2.438884497E0,-7.424928665E0,-4.155734539E0,8.851432247E0
2.957391798E1,-2.280958176E0,-7.208976269E0,-4.179663181E0,8.639542427E0
2.957639157E1,-2.142174482E0,-7.060621262E0,-4.227519512E0,8.503717148E0
2.957886511E1,-2.027318954E0,-6.907480717E0,-4.241876125E0,8.355646298E0
2.958133865E1,-1.821536183E0,-6.768697262E0,-4.275375843E0,8.210486909E0
2.958381225E1,-1.667797327E0,-6.682555676E0,-4.318446636E0,8.129396019E0
2.958628584E1,-1.548156261E0,-6.663413048E0,-4.284946918E0,8.072089652E0
2.958875938E1,-1.428515077E0,-6.615556240E0,-4.323232174E0,8.030976038E0
2.959123298E1,-1.270588875E0,-6.577271461E0,-4.356731892E0,7.990995479E0
2.959370652E1,-1.184447169E0,-6.649055958E0,-4.356731892E0,8.037037576E0
2.959618011E1,-1.069591761E0,-6.653841496E0,-4.351946354E0,8.022285849E0
2.959865370E1,-1.036092162E0,-6.706483841E0,-4.371088982E0,8.071978157E0
2.960112725E1,-9.595218897E-1,-6.768697262E0,-4.356731892E0,8.106605804E0
2.960360084E1,-8.733802438E-1,-6.797410965E0,-4.380660057E0,8.133742768E0
2.960607443E1,-8.350951076E-1,-6.936194420E0,-4.414159775E0,8.263956884E0
2.960854798E1,-8.159525394E-1,-7.055835724E0,-4.462016106E0,8.388097760E0
2.961102157E1,-7.722834945E-1,-7.180262566E0,-4.471587181E0,8.493979293E0
2.961349511E1,-7.387840152E-1,-7.295716286E0,-4.404588223E0,8.554161289E0
2.961596870E1,-6.574280262E-1,-7.401000500E0,-4.217947960E0,8.543892848E0
2.961844230E1,-6.382854581E-1,-7.482356548E0,-4.079164505E0,8.545914281E0
2.962091584E1,-6.334998012E-1,-7.616354465E0,-3.997808456E0,8.625117379E0
2.962338943E1,-5.617151260E-1,-7.702496052E0,-3.978665829E0,8.687563012E0
2.962586303E1,-6.047859192E-1,-7.697710514E0,-4.174877167E0,8.777819349E0
2.962833657E1,-5.952146053E-1,-7.807780266E0,-4.447659016E0,9.005408587E0
2.963081016E1,-6.000002623E-1,-7.846065521E0,-4.667798996E0,9.149267290E0
2.963328370E1,-6.143572330E-1,-7.855636597E0,-4.768297195E0,9.210055336E0
2.963575730E1,-6.143572330E-1,-7.836493969E0,-4.715655327E0,9.166541207E0
2.963823084E1,-6.430711150E-1,-7.855636597E0,-4.615156651E0,9.133686972E0
2.964070438E1,-6.622136831E-1,-7.846065521E0,-4.438087940E0,9.038578190E0
2.964317798E1,-6.191428304E-1,-7.798209190E0,-4.380660057E0,8.965800966E0
2.964565157E1,-5.952146053E-1,-7.783852100E0,-4.284946918E0,8.905245872E0
2.964812511E1,-5.856433511E-1,-7.721638680E0,-4.270590305E0,8.843337808E0
2.965059870E1,-5.234299302E-1,-7.673782349E0,-4.284946918E0,8.804639943E0
2.965307225E1,-4.995017350E-1,-7.649854183E0,-4.241876125E0,8.761465863E0
2.965554584E1,-4.851447940E-1,-7.616354465E0,-4.217947960E0,8.719822579E0
2.965801943E1,-4.181457460E-1,-7.530212879E0,-4.270590305E0,8.667000255E0
2.966049298E1,-4.325026870E-1,-7.424928665E0,-4.294518471E0,8.588335878E0
2.966296657E1,-4.947160780E-1,-7.357929707E0,-4.385445595E0,8.579977076E0
2.966544016E1,-4.995017350E-1,-7.329215527E0,-4.438087940E0,8.582745877E0
2.966791370E1,-5.234299302E-1,-7.261618614E0,-4.476373196E0,8.546519805E0
2.967038730E1,-5.665007830E-1,-7.252047062E0,-4.538586140E0,8.573906570E0
2.967286084E1,-5.904290080E-1,-7.146762848E0,-4.529015064E0,8.481556642E0
2.967533443E1,-6.047859192E-1,-7.041478634E0,-4.562514782E0,8.412177393E0
2.967780803E1,-6.143572330E-1,-7.036693096E0,-4.538586140E0,8.395906663E0
2.968028157E1,-6.478567123E-1,-6.984051228E0,-4.548157692E0,8.359571057E0
2.968275516E1,-6.909275651E-1,-6.993622303E0,-4.548157692E0,8.371013810E0
2.968522876E1,-7.339983582E-1,-6.964908600E0,-4.610371113E0,8.384761606E0
2.968770230E1,-7.674978375E-1,-6.940980434E0,-4.615156651E0,8.370539602E0
2.969017589E1,-7.920243144E-1,-6.969694138E0,-4.600799561E0,8.388760068E0
2.969264943E1,-8.542376757E-1,-6.950551510E0,-4.653441906E0,8.407996781E0
2.969512303E1,-8.494520187E-1,-6.907480717E0,-4.648656368E0,8.369281009E0
2.969759662E1,-9.068797827E-1,-6.936194420E0,-4.596014023E0,8.369980219E0
2.970007016E1,-9.834501147E-1,-6.936194420E0,-4.615156651E0,8.389138100E0
2.970254376E1,-1.031306505E0,-6.950551510E0,-4.576871395E0,8.385792221E0
2.970501735E1,-1.079162955E0,-6.945765972E0,-4.562514782E0,8.380023792E0
2.970749089E1,-1.141376376E0,-6.955337048E0,-4.596014023E0,8.414439873E0
2.970996448E1,-1.127019525E0,-6.955337048E0,-4.581656933E0,8.404669339E0
2.971243803E1,-1.155733347E0,-6.969694138E0,-4.576871395E0,8.417844600E0
2.971491162E1,-1.227517962E0,-6.979265213E0,-4.572085857E0,8.433321549E0
2.971738516E1,-1.237089276E0,-6.993622303E0,-4.533800602E0,8.425941532E0
2.971985870E1,-1.284945726E0,-6.955337048E0,-4.462016106E0,8.362857567E0
2.972233230E1,-1.299302697E0,-6.988836765E0,-4.428516388E0,8.375188609E0
2.972480589E1,-1.294517040E0,-7.003193855E0,-4.495515347E0,8.422004320E0
2.972727943E1,-1.299302697E0,-6.988836765E0,-4.529015064E0,8.428760543E0
2.972975303E1,-1.289731383E0,-6.974479675E0,-4.529015064E0,8.415387765E0
2.973222657E1,-1.270588875E0,-7.031907558E0,-4.567300320E0,8.480704700E0
2.973470016E1,-1.289731383E0,-7.003193855E0,-4.605585575E0,8.480539470E0
2.973717376E1,-1.284945726E0,-6.984051228E0,-4.619942188E0,8.471831142E0
2.973964730E1,-1.275374413E0,-7.007979393E0,-4.619942188E0,8.490124904E0
2.974212089E1,-1.237089276E0,-7.017550468E0,-4.667798996E0,8.518494698E0
2.974459448E1,-1.217946768E0,-6.998407841E0,-4.725226402E0,8.531639420E0
2.974706803E1,-1.150947690E0,-7.051050186E0,-4.715655327E0,8.560338456E0
2.974954162E1,-1.117448211E0,-7.070192814E0,-4.768297195E0,8.600754332E0
2.975201516E1,-1.083948612E0,-7.084549427E0,-4.792225361E0,8.621554911E0
2.975448876E1,-1.045663476E0,-7.103692055E0,-4.854438782E0,8.667261897E0
2.975696235E1,-1.026520967E0,-7.079763889E0,-4.830510616E0,8.631954289E0
2.975943589E1,-9.882357717E-1,-7.079763889E0,-4.864010334E0,8.646286093E0
2.976190948E1,-9.930213690E-1,-7.055835724E0,-4.897509575E0,8.646184664E0
2.976438308E1,-9.882357717E-1,-7.036693096E0,-4.844867706E0,8.600255971E0
2.976685662E1,-9.834501147E-1,-7.065407276E0,-4.887938499E0,8.647490785E0
2.976933022E1,-9.930213690E-1,-7.036693096E0,-4.921437740E0,8.644170903E0
2.977180376E1,-9.595218897E-1,-6.988836765E0,-4.940580368E0,8.612424511E0
2.977427735E1,-9.499505758E-1,-6.974479675E0,-4.935794830E0,8.596967107E0
2.977675089E1,-9.547362328E-1,-6.945765972E0,-4.931009293E0,8.571466552E0
2.977922443E1,-9.164510965E-1,-6.902695179E0,-4.892724037E0,8.510336765E0
2.978169803E1,-8.829515576E-1,-6.873981476E0,-4.907081127E0,8.491800161E0
2.978417162E1,-8.446664214E-1,-6.854838848E0,-4.887938499E0,8.461336760E0
2.978664516E1,-8.542376757E-1,-6.792625427E0,-4.844867706E0,8.387027202E0
2.978911876E1,-8.781659007E-1,-6.759125710E0,-4.816154003E0,8.345795054E0
2.979159230E1,-8.925228715E-1,-6.696912289E0,-4.840082169E0,8.310934164E0
2.979406589E1,-8.925228715E-1,-6.663413048E0,-4.773082733E0,8.244997835E0
2.979653948E1,-9.020941257E-1,-6.629913330E0,-4.787439823E0,8.227338855E0
2.979901303E1,-8.973084688E-1,-6.586842537E0,-4.782654285E0,8.189349126E0
2.980148662E1,-9.260223508E-1,-6.476772785E0,-4.801796913E0,8.115624234E0
2.980396022E1,-9.212366939E-1,-6.476772785E0,-4.777868748E0,8.100943928E0
2.980643376E1,-9.260223508E-1,-6.510272026E0,-4.739583492E0,8.105850414E0
2.980890735E1,-9.308080077E-1,-6.428916454E0,-4.730011940E0,8.035569879E0
2.981138089E1,-9.499505758E-1,-6.424130440E0,-4.710869789E0,8.022727228E0
2.981385448E1,-9.547362328E-1,-6.424130440E0,-4.706083775E0,8.020486125E0
2.981632808E1,-9.355936646E-1,-6.376274109E0,-4.701298237E0,7.977118034E0
2.981880162E1,-9.308080077E-1,-6.376274109E0,-4.744369030E0,8.002019280E0
2.982127522E1,-9.690931439E-1,-6.452844620E0,-4.734797955E0,8.062050414E0
2.982374881E1,-9.595218897E-1,-6.409773827E0,-4.749154568E0,8.034945667E0
2.982622235E1,-9.499505758E-1,-6.376274109E0,-4.797011375E0,8.035583099E0
2.982869594E1,-9.643075466E-1,-6.443273067E0,-4.811367989E0,8.099069007E0
2.983116948E1,-9.308080077E-1,-6.471987247E0,-4.854438782E0,8.143623172E0
2.983364308E1,-9.786644578E-1,-6.438487530E0,-4.868795872E0,8.131240928E0
2.983611667E1,-9.930213690E-1,-6.491129398E0,-4.969892502E0,8.235331431E0
2.983859022E1,-9.738788009E-1,-6.491129398E0,-4.998606682E0,8.250410265E0
2.984106381E1,-9.786644578E-1,-6.538986206E0,-5.012963295E0,8.297344498E0
2.984353740E1,-9.690931439E-1,-6.586842537E0,-5.079962254E0,8.374464319E0
2.984601094E1,-9.547362328E-1,-6.601199627E0,-5.127819061E0,8.413197140E0
2.984848454E1,-9.643075466E-1,-6.625127792E0,-5.123033047E0,8.430164584E0
2.985095808E1,-8.925228715E-1,-6.677769661E0,-5.185246468E0,8.501528430E0
2.985343167E1,-9.164510965E-1,-6.730412006E0,-5.209175110E0,8.560013651E0
2.985590522E1,-8.685946465E-1,-6.759125710E0,-5.242674351E0,8.598015548E0
2.985837876E1,-9.020941257E-1,-6.787839413E0,-5.295316696E0,8.656149064E0
2.986085235E1,-9.212366939E-1,-6.826124668E0,-5.314459324E0,8.699892697E0
2.986332594E1,-9.068797827E-1,-6.907480717E0,-5.367101192E0,8.794401401E0
2.986579948E1,-8.925228715E-1,-7.012764931E0,-5.419743061E0,8.907810275E0
2.986827308E1,-9.260223508E-1,-7.055835724E0,-5.505885124E0,8.997616693E0
2.987074662E1,-9.164510965E-1,-7.103692055E0,-5.534598827E0,9.051746108E0
2.987322022E1,-9.499505758E-1,-7.213762283E0,-5.577669621E0,9.167942559E0
2.987569381E1,-9.930213690E-1,-7.343572617E0,-5.596812248E0,9.286466365E0
2.987816735E1,-1.002592683E0,-7.444071293E0,-5.606383324E0,9.372882346E0
2.988064094E1,-1.016949654E0,-7.530212879E0,-5.668596745E0,9.480046501E0
2.988311454E1,-1.103091240E0,-7.683353424E0,-5.721239090E0,9.642785223E0
2.988558808E1,-1.160519004E0,-7.779066563E0,-5.773880959E0,9.756965833E0
2.988806167E1,-1.232303619E0,-7.865208149E0,-5.836094379E0,9.871173641E0
2.989053522E1,-1.265803218E0,-7.999206066E0,-5.927021503E0,1.003589256E1
2.989300881E1,-1.270588875E0,-8.142775536E0,-5.965306759E0,1.017369521E1
2.989548240E1,-1.342373490E0,-8.219346046E0,-6.037689686E0,1.028655981E1
2.989795594E1,-1.342373490E0,-8.349156380E0,-6.004190445E0,1.037114660E1
2.990042954E1,-1.375872970E0,-8.478368759E0,-6.042475224E0,1.050177462E1
2.990290313E1,-1.471585870E0,-8.516654015E0,-6.047261238E0,1.054838040E1
2.990537667E1,-1.509871125E0,-8.612366676E0,-6.114260197E0,1.066943055E1
2.990785027E1,-1.548156261E0,-8.688937187E0,-6.104688644E0,1.073133918E1
2.991032381E1,-1.600798368E0,-8.712865829E0,-6.061617851E0,1.073404851E1
2.991279740E1,-1.672582984E0,-8.784649849E0,-6.066403389E0,1.080596395E1
2.991527094E1,-1.677368641E0,-8.789435387E0,-6.090332031E0,1.082404195E1
2.991774449E1,-1.710868239E0,-8.827720642E0,-6.085546017E0,1.085769737E1
2.992021808E1,-1.773081541E0,-8.851649284E0,-6.052046776E0,1.086843059E1
2.992269167E1,-1.768295884E0,-8.851649284E0,-6.095117569E0,1.089169516E1
2.992516522E1,-1.797009826E0,-8.822935104E0,-6.109474182E0,1.088113519E1
2.992763881E1,-1.821536183E0,-8.751151085E0,-6.104688644E0,1.082441051E1
2.993011235E1,-1.850250125E0,-8.722436905E0,-6.052046776E0,1.077643732E1
2.993258594E1,-1.883749604E0,-8.688937187E0,-6.080760479E0,1.077134114E1
2.993505954E1,-1.811366796E0,-8.617152214E0,-6.123831272E0,1.072556159E1
2.993753308E1,-1.811366796E0,-8.516654015E0,-6.090332031E0,1.062575125E1
2.994000667E1,-1.763510346E0,-8.411369324E0,-6.056832314E0,1.051410102E1
2.994248027E1,-1.768295884E0,-8.334799767E0,-6.071189404E0,1.046207906E1
2.994495381E1,-1.792224169E0,-8.219346046E0,-6.080760479E0,1.038004648E1
2.994742740E1,-1.787438512E0,-8.157132149E0,-6.109474182E0,1.034695202E1
2.994990094E1,-1.725225091E0,-8.109275818E0,-6.181259155E0,1.034140806E1
2.995237454E1,-1.686939955E0,-8.104490280E0,-6.286543369E0,1.039466963E1
2.995484813E1,-1.624726534E0,-8.128418922E0,-6.343971252E0,1.043824227E1
2.995732167E1,-1.605584025E0,-8.176275253E0,-6.439683914E0,1.053085495E1
2.995979527E1,-1.586441398E0,-8.276773453E0,-6.530611038E0,1.066164413E1
2.996226886E1,-1.586441398E0,-8.392227173E0,-6.631109715E0,1.081285759E1
2.996474240E1,-1.552941918E0,-8.535796165E0,-6.712465763E0,1.096944125E1
2.996721600E1,-1.572084427E0,-8.655437469E0,-6.808178425E0,1.112381862E1
2.996968954E1,-1.591227055E0,-8.803792953E0,-6.870391846E0,1.128011782E1
2.997216313E1,-1.600798368E0,-8.980861664E0,-6.975676060E0,1.148383595E1
2.997463667E1,-1.600798368E0,-9.201001167E0,-7.043273449E0,1.169737914E1
2.997711022E1,-1.686939955E0,-9.436096191E0,-7.148557663E0,1.195774036E1
2.997958381E1,-1.768295884E0,-9.637093544E0,-7.191628456E0,1.215401013E1
2.998205740E1,-1.826321840E0,-9.866804123E0,-7.239484787E0,1.237333484E1
2.998453094E1,-1.912463546E0,-1.014437199E1,-7.263412952E0,1.262232021E1
2.998700454E1,-1.945963025E0,-1.037408257E1,-7.244270325E0,1.280186759E1
2.998947808E1,-1.998605132E0,-1.061396313E1,-7.191628456E0,1.297575260E1
2.999195167E1,-2.070389748E0,-1.080538845E1,-7.105486870E0,1.309697969E1
2.999442527E1,-2.175673962E0,-1.098245811E1,-7.018746853E0,1.321403613E1
2.999689881E1,-2.242672920E0,-1.116431236E1,-6.860820770E0,1.329444674E1
2.999937240E1,-2.309672117E0,-1.132223892E1,-6.712465763E0,1.336356525E1
3.000184600E1,-2.362314224E0,-1.142273712E1,-6.602396011E0,1.340339826E1
3.000431954E1,-2.472383976E0,-1.160519028E1,-6.497111797E0,1.352795571E1
3.000679313E1,-2.596810818E0,-1.178225899E1,-6.473183632E0,1.369186472E1
3.000926667E1,-2.726023197E0,-1.190190029E1,-6.521039963E0,1.384234067E1
3.001174027E1,-2.831307411E0,-1.208375454E1,-6.544968128E0,1.403103821E1
3.001421386E1,-2.951546669E0,-1.220818138E1,-6.559325218E0,1.416954719E1
3.001668740E1,-3.123830080E0,-1.228475189E1,-6.516254425E0,1.425254416E1
3.001916100E1,-3.166900873E0,-1.244267750E1,-6.468397617E0,1.437670519E1
3.002163459E1,-3.296113253E0,-1.245703506E1,-6.343971252E0,1.436273151E1
3.002410813E1,-3.430111170E0,-1.241396427E1,-6.071189404E0,1.423838166E1
3.002658173E1,-3.554538012E0,-1.228475189E1,-5.855237007E0,1.406533576E1
3.002905527E1,-3.626322746E0,-1.207896900E1,-5.668596745E0,1.382695548E1
3.003152886E1,-3.722035646E0,-1.180140114E1,-5.386243820E0,1.349586013E1
3.003400240E1,-3.717249870E0,-1.145683479E1,-5.185246468E0,1.311349652E1
3.003647594E1,-3.741178274E0,-1.111167049E1,-5.065605640E0,1.277207879E1
3.003894954E1,-3.765106440E0,-1.070967579E1,-5.046463013E0,1.242336391E1
3.004142313E1,-3.741178274E0,-1.033579731E1,-5.017749310E0,1.208316718E1
3.004389667E1,-3.760320902E0,-9.976874352E0,-5.036891460E0,1.179187477E1
3.004637027E1,-3.745963812E0,-9.622735977E0,-5.041677475E0,1.149120552E1
3.004884381E1,-3.683750391E0,-9.287142754E0,-5.065605640E0,1.120184797E1
3.005131740E1,-3.655036688E0,-8.985647202E0,-5.060820103E0,1.094134585E1
3.005379100E1,-3.674179077E0,-8.712865829E0,-5.089533806E0,1.073857426E1
3.005626454E1,-3.616751432E0,-8.516654015E0,-5.190032482E0,1.060899259E1
3.005873813E1,-3.635894060E0,-8.320442200E0,-5.218746185E0,1.047305093E1
3.006121173E1,-3.674179077E0,-8.133204460E0,-5.290530682E0,1.037488899E1
3.006368527E1,-3.683750391E0,-7.951349735E0,-5.343173027E0,1.026369707E1
3.006615886E1,-3.578466177E0,-7.860422611E0,-5.458028316E0,1.021673808E1
3.006863240E1,-3.640679598E0,-7.788637638E0,-5.539384365E0,1.022752186E1
3.007110600E1,-3.717249870E0,-7.769495010E0,-5.639883041E0,1.029520665E1
3.007357959E1,-3.707678795E0,-7.755138397E0,-5.783452511E0,1.036037531E1
3.007605313E1,-3.755535126E0,-7.755138397E0,-5.883950710E0,1.043393941E1
3.007852673E1,-3.841676712E0,-7.769495010E0,-6.080760479E0,1.058769005E1
3.008100032E1,-3.947559118E0,-7.779066563E0,-6.291328907E0,1.075536699E1
3.008347386E1,-4.024129391E0,-7.869993687E0,-6.363113403E0,1.089126394E1
3.008594745E1,-4.129413605E0,-7.970492363E0,-6.401398659E0,1.102536666E1
3.008842100E1,-4.301696777E0,-8.099704742E0,-6.396613121E0,1.118152367E1
3.009089459E1,-4.497908592E0,-8.243273735E0,-6.420541286E0,1.137567994E1
3.009336813E1,-4.641477585E0,-8.444869041E0,-6.382256031E0,1.155821437E1
3.009584167E1,-4.751547337E0,-8.693722725E0,-6.262615204E0,1.172085177E1
3.009831527E1,-4.885545731E0,-8.923434258E0,-6.095117569E0,1.185945590E1
3.010078886E1,-5.000999451E0,-9.129216194E0,-5.922235966E0,1.197603702E1
3.010326240E1,-5.048855782E0,-9.339784622E0,-5.678168297E0,1.204010451E1
3.010573600E1,-5.096712112E0,-9.570094109E0,-5.467599869E0,1.214322132E1
3.010820954E1,-5.077569485E0,-9.718449593E0,-5.324030399E0,1.218914575E1
3.011068313E1,-5.087141037E0,-9.847661972E0,-5.127819061E0,1.221269743E1
3.011315673E1,-5.101497650E0,-9.962516785E0,-4.979464054E0,1.225039106E1
3.011563027E1,-5.053641319E0,-1.001037312E1,-4.816154003E0,1.220418780E1
3.011810386E1,-4.996213913E0,-1.006301594E1,-4.773082733E0,1.220691452E1
3.012057745E1,-4.856831551E0,-1.005823040E1,-4.696512699E0,1.211668449E1
3.012305100E1,-4.761118889E0,-1.003908730E1,-4.615156651E0,1.203125919E1
3.012552459E1,-4.646263599E0,-9.972088814E0,-4.581656933E0,1.191729420E1
3.012799813E1,-4.445266247E0,-9.866804123E0,-4.682155609E0,1.179138655E1
3.013047173E1,-4.277768612E0,-9.737591743E0,-4.825725079E0,1.167936727E1
3.013294532E1,-4.158127785E0,-9.594022751E0,-4.864010334E0,1.153229794E1
3.013541886E1,-3.966701746E0,-9.455238342E0,-4.816154003E0,1.132835355E1
3.013789245E1,-3.841676712E0,-9.181859016E0,-4.797011375E0,1.104881591E1
3.014036605E1,-3.712464333E0,-8.966505051E0,-4.820939541E0,1.083614610E1
3.014283959E1,-3.573680639E0,-8.775078773E0,-4.864010334E0,1.065043649E1
